Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Stds_neg,180821_Poo_MesoScopeQC_4,"Sulfoacetic Acid, 13C2",14.55,5562309,0,1084433,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_5,"Sulfoacetic Acid, 13C2",14.35,8019575,0,1687937,-6,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_6,"Sulfoacetic Acid, 13C2",14.3,7966647,0,1632878,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_A,"Sulfoacetic Acid, 13C2",14.67,3983552,0,819283,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_B,"Sulfoacetic Acid, 13C2",14.2,11001236,0,2337582,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_C,"Sulfoacetic Acid, 13C2",14.55,7240481,0,1353396,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_A,"Sulfoacetic Acid, 13C2",14.18,9936517,0,2086599,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_B,"Sulfoacetic Acid, 13C2",14.36,8860903,0,1907852,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_C,"Sulfoacetic Acid, 13C2",14.7,6444253,0,1145348,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_A,"Sulfoacetic Acid, 13C2",14.35,8251379,0,1487976,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_B,"Sulfoacetic Acid, 13C2",14.21,10728868,0,2181348,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_C,"Sulfoacetic Acid, 13C2",14.37,8978691,0,1934105,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_A,"Sulfoacetic Acid, 13C2",14.64,12832633,0,2367257,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_B,"Sulfoacetic Acid, 13C2",14.63,5153814,0,1146038,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_C,"Sulfoacetic Acid, 13C2",14.62,6456289,0,1297743,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_A,"Sulfoacetic Acid, 13C2",14.38,6179272,0,1234412,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_B,"Sulfoacetic Acid, 13C2",14.72,6675794,0,1204629,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_C,"Sulfoacetic Acid, 13C2",14.58,7198914,0,1198055,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_A,"Sulfoacetic Acid, 13C2",14.41,6289835,0,1327958,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_B,"Sulfoacetic Acid, 13C2",14.73,4935109,0,1193662,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_C,"Sulfoacetic Acid, 13C2",14.34,7613980,0,1608770,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_A,"Sulfoacetic Acid, 13C2",14.3,7664212,0,1747361,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_B,"Sulfoacetic Acid, 13C2",14.23,9907795,0,2113482,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_C,"Sulfoacetic Acid, 13C2",14.45,7687547,0,1741364,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_A,"Sulfoacetic Acid, 13C2",14.75,4180372,0,721151,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_B,"Sulfoacetic Acid, 13C2",14.4,9493278,0,1785383,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_C,"Sulfoacetic Acid, 13C2",14.6,6520924,0,1278731,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_A,"Sulfoacetic Acid, 13C2",14.67,6295801,0,1186590,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_B,"Sulfoacetic Acid, 13C2",14.47,8522627,0,1705053,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_C,"Sulfoacetic Acid, 13C2",14.44,7004801,0,1338518,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_A,"Sulfoacetic Acid, 13C2",14.66,4843909,0,1184338,-5.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_B,"Sulfoacetic Acid, 13C2",14.7,6127720,0,1161272,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_C,"Sulfoacetic Acid, 13C2",14.56,12890000,0,2700824,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_A,"Sulfoacetic Acid, 13C2",14.61,7184727,0,1233348,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_B,"Sulfoacetic Acid, 13C2",14.6,7060641,0,1462173,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_C,"Sulfoacetic Acid, 13C2",14.58,6322897,0,1484229,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_A,"Sulfoacetic Acid, 13C2",14.4,7836933,0,1501443,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_B,"Sulfoacetic Acid, 13C2",14.73,4931645,0,966062,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_C,"Sulfoacetic Acid, 13C2",14.44,7521626,0,1384661,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_A,"Sulfoacetic Acid, 13C2",14.18,11440247,0,2389962,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_B,"Sulfoacetic Acid, 13C2",14.6,6304531,0,1144491,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_C,"Sulfoacetic Acid, 13C2",14.59,7345910,0,1408775,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_A,"Sulfoacetic Acid, 13C2",14.59,6493781,0,1411276,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_B,"Sulfoacetic Acid, 13C2",14.4,9205081,0,2080106,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_C,"Sulfoacetic Acid, 13C2",14.69,5811579,0,1160417,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_A,"Sulfoacetic Acid, 13C2",14.67,5057768,0,1006890,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_B,"Sulfoacetic Acid, 13C2",14.29,10173539,0,2021505,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_C,"Sulfoacetic Acid, 13C2",14.46,10678162,0,2203905,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_A,"Sulfoacetic Acid, 13C2",14.58,4824328,0,929359,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_B,"Sulfoacetic Acid, 13C2",14.37,8507831,0,1972214,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_C,"Sulfoacetic Acid, 13C2",14.14,9943918,0,1953328,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_A,"Sulfoacetic Acid, 13C2",14.63,4587011,0,972489,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_B,"Sulfoacetic Acid, 13C2",14.64,6219312,0,1413742,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_C,"Sulfoacetic Acid, 13C2",14.42,7705702,0,1655054,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_A,"Sulfoacetic Acid, 13C2",14.63,5579929,0,1179376,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_B,"Sulfoacetic Acid, 13C2",14.69,4728926,0,1185881,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_C,"Sulfoacetic Acid, 13C2",14.52,6151769,0,1077485,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_A,"Sulfoacetic Acid, 13C2",14.43,7132953,0,1611146,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_B,"Sulfoacetic Acid, 13C2",14.69,6207493,0,1330746,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_C,"Sulfoacetic Acid, 13C2",14.55,6472885,0,1274554,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_A,"Sulfoacetic Acid, 13C2",14.71,5409129,0,1087670,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_B,"Sulfoacetic Acid, 13C2",14.58,14662482,0,2530729,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_C,"Sulfoacetic Acid, 13C2",14.17,9420575,0,1981986,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_A,"Sulfoacetic Acid, 13C2",14.45,7482106,0,1596097,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_B,"Sulfoacetic Acid, 13C2",14.67,4548723,0,1010652,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_C,"Sulfoacetic Acid, 13C2",14.26,11143967,0,2303867,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_A,"Sulfoacetic Acid, 13C2",14.64,6463065,0,1135184,-6.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_B,"Sulfoacetic Acid, 13C2",14.61,7222834,0,1319094,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_C,"Sulfoacetic Acid, 13C2",14.09,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_A,"Sulfoacetic Acid, 13C2",14.17,9166453,0,1977387,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_B,"Sulfoacetic Acid, 13C2",14.35,7608552,0,1715239,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_C,"Sulfoacetic Acid, 13C2",14.66,5463343,0,1118352,-5.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_A,"Sulfoacetic Acid, 13C2",14.59,5421727,0,1278591,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_B,"Sulfoacetic Acid, 13C2",14.69,4728797,0,894497,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_C,"Sulfoacetic Acid, 13C2",14.4,6973295,0,1478536,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_A,"Sulfoacetic Acid, 13C2",14.55,6420014,0,1316901,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_B,"Sulfoacetic Acid, 13C2",14.68,4253546,0,897190,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_C,"Sulfoacetic Acid, 13C2",14.55,5543002,0,1317350,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_A,"Sulfoacetic Acid, 13C2",14.58,6493619,0,1325197,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_B,"Sulfoacetic Acid, 13C2",14.64,5306617,0,1007050,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_C,"Sulfoacetic Acid, 13C2",14.69,6351606,0,1319829,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_A,"Sulfoacetic Acid, 13C2",14.55,6264987,0,1287552,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_B,"Sulfoacetic Acid, 13C2",14.55,6411946,0,1321472,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_C,"Sulfoacetic Acid, 13C2",14.37,6924097,0,1231362,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_A,"Sulfoacetic Acid, 13C2",14.61,6566557,0,1251696,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_B,"Sulfoacetic Acid, 13C2",14.66,4625736,0,867946,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_C,"Sulfoacetic Acid, 13C2",14.27,8945588,0,2056913,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_A,"Sulfoacetic Acid, 13C2",14.18,9177825,0,1942995,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_B,"Sulfoacetic Acid, 13C2",14.35,8209852,0,1741828,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_C,"Sulfoacetic Acid, 13C2",14.21,8958291,0,1975365,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_A,"Sulfoacetic Acid, 13C2",14.18,8934022,0,1834531,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_B,"Sulfoacetic Acid, 13C2",14.27,8931401,0,1866846,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_C,"Sulfoacetic Acid, 13C2",14.73,5657261,0,1149315,-6.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_A,"Sulfoacetic Acid, 13C2",14.58,6151509,0,1349433,-6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_B,"Sulfoacetic Acid, 13C2",14.21,11059978,0,2360094,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_C,"Sulfoacetic Acid, 13C2",14.65,5349237,0,1035799,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_A,"Sulfoacetic Acid, 13C2",14.29,8723160,0,2271647,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_B,"Sulfoacetic Acid, 13C2",14.64,6118342,0,1326904,-5.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_C,"Sulfoacetic Acid, 13C2",14.73,5021394,0,900238,-5.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_A,"Sulfoacetic Acid, 13C2",14.24,6416012,0,1285391,-6.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_B,"Sulfoacetic Acid, 13C2",14.65,5648642,0,1144278,-5.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_C,"Sulfoacetic Acid, 13C2",14.24,9416658,0,1769569,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_1,"Sulfolactic Acid, 13C3",12.97,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_2,"Sulfolactic Acid, 13C3",12.93,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_3,"Sulfolactic Acid, 13C3",13.12,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_1,"Sulfolactic Acid, 13C3",14.37,5110759,0,1269132,-3.4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_2,"Sulfolactic Acid, 13C3",14.22,5848077,0,1783729,-4.2,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_3,"Sulfolactic Acid, 13C3",14.13,10935446,0,4061942,-4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_1,"Sulfolactic Acid, 13C3",13.07,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_2,"Sulfolactic Acid, 13C3",13.15,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_3,"Sulfolactic Acid, 13C3",13.1,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_1,"Sulfolactic Acid, 13C3",14.4,4346573,0,1169925,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_2,"Sulfolactic Acid, 13C3",14.29,4186339,0,1302228,-4.8,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_3,"Sulfolactic Acid, 13C3",14.18,6080628,0,1930312,-4.3,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_1,"Sulfolactic Acid, 13C3",14.42,5260383,0,1585205,-2.5,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_2,"Sulfolactic Acid, 13C3",14.21,6458103,0,1908476,-4.8,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_3,"Sulfolactic Acid, 13C3",14.08,10869621,0,4265548,-4.1,Internal Stds_neg
Internal Stds_neg,180821_Blk_FilterBlank_1,"Sulfolactic Acid, 13C3",14.03,2780082,0,292582,-3.6,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_1,"Sulfolactic Acid, 13C3",14.58,1798074,0,220541,-2.8,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_2,"Sulfolactic Acid, 13C3",14.48,1561675,0,183364,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_3,"Sulfolactic Acid, 13C3",14.17,2907772,0,346384,-4.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_1,"Sulfolactic Acid, 13C3",14.65,3503081,0,1523355,-2.7,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_2,"Sulfolactic Acid, 13C3",14.51,3453305,0,1285520,-4,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_3,"Sulfolactic Acid, 13C3",14.26,5001885,0,1896512,-4.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full1,"Sulfolactic Acid, 13C3",14.55,4543024,0,1138353,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full2,"Sulfolactic Acid, 13C3",14.6,2860443,0,1073884,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full3,"Sulfolactic Acid, 13C3",14.53,3738026,0,1115029,-2.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full4,"Sulfolactic Acid, 13C3",14.44,3265690,0,1433788,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full5,"Sulfolactic Acid, 13C3",14.27,5513115,0,2371447,-3.9,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full6,"Sulfolactic Acid, 13C3",14.21,6758729,0,3438670,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half1,"Sulfolactic Acid, 13C3",14.63,4012981,0,1574219,-2.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half2,"Sulfolactic Acid, 13C3",14.72,1058049,0,292504,-3.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half3,"Sulfolactic Acid, 13C3",14.64,1364478,0,354743,-2.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half4,"Sulfolactic Acid, 13C3",14.55,1327034,0,348234,-3.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half5,"Sulfolactic Acid, 13C3",14.39,1701294,0,264100,-3.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half6,"Sulfolactic Acid, 13C3",14.3,2085668,0,511281,-3.6,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_1,"Sulfolactic Acid, 13C3",14.5,2196968,0,746259,-3.9,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_2,"Sulfolactic Acid, 13C3",14.52,2525995,0,856297,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_3,"Sulfolactic Acid, 13C3",14.52,3283812,0,1126272,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_4,"Sulfolactic Acid, 13C3",14.49,3029800,0,1033625,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_5,"Sulfolactic Acid, 13C3",14.29,4549737,0,1707494,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_6,"Sulfolactic Acid, 13C3",14.23,6043523,0,1979333,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_A,"Sulfolactic Acid, 13C3",14.59,2821638,0,958461,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_B,"Sulfolactic Acid, 13C3",14.14,6461852,0,2564686,-4.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_C,"Sulfolactic Acid, 13C3",14.5,3112409,0,1333297,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_A,"Sulfolactic Acid, 13C3",14.14,4882698,0,1747349,-4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_B,"Sulfolactic Acid, 13C3",14.32,5002813,0,2009329,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_C,"Sulfolactic Acid, 13C3",14.65,2868990,0,916478,-2.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_A,"Sulfolactic Acid, 13C3",14.29,4909496,0,1664025,-3.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_B,"Sulfolactic Acid, 13C3",14.15,4869024,0,1428117,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_C,"Sulfolactic Acid, 13C3",14.3,7215355,8255,4027513,-3.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_A,"Sulfolactic Acid, 13C3",14.59,7095857,0,2177424,-3.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_B,"Sulfolactic Acid, 13C3",14.58,3224589,0,1066741,-2.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_C,"Sulfolactic Acid, 13C3",14.56,3237602,0,1491916,-2.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_A,"Sulfolactic Acid, 13C3",14.32,9793662,0,4279010,-4.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_B,"Sulfolactic Acid, 13C3",14.66,1857565,0,840097,-2.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_C,"Sulfolactic Acid, 13C3",14.51,4573147,0,1640909,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_A,"Sulfolactic Acid, 13C3",14.35,4798464,0,1761640,-4.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_B,"Sulfolactic Acid, 13C3",14.67,2801002,0,961824,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_C,"Sulfolactic Acid, 13C3",14.29,5108024,0,1938070,-4.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_A,"Sulfolactic Acid, 13C3",14.24,5050278,0,2053134,-3.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_B,"Sulfolactic Acid, 13C3",14.17,4751066,0,1490840,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_C,"Sulfolactic Acid, 13C3",14.39,3173717,0,1172778,-4.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_A,"Sulfolactic Acid, 13C3",14.67,2289870,0,964768,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_B,"Sulfolactic Acid, 13C3",14.34,7317894,0,3578931,-3.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_C,"Sulfolactic Acid, 13C3",14.53,2670530,0,952005,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_A,"Sulfolactic Acid, 13C3",14.61,2999070,0,1054425,-2.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_B,"Sulfolactic Acid, 13C3",14.41,3838142,0,923539,-4.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_C,"Sulfolactic Acid, 13C3",14.37,5498344,0,1785861,-4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_A,"Sulfolactic Acid, 13C3",14.61,2504890,0,1051259,-2.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_B,"Sulfolactic Acid, 13C3",14.63,3260423,0,1280218,-3.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_C,"Sulfolactic Acid, 13C3",14.5,6697948,0,2273618,-3.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_A,"Sulfolactic Acid, 13C3",14.55,3822974,0,1263483,-3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_B,"Sulfolactic Acid, 13C3",14.53,3725229,0,1186301,-3.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_C,"Sulfolactic Acid, 13C3",14.52,3213500,0,977383,-4.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_A,"Sulfolactic Acid, 13C3",14.35,4195955,0,1261198,-4.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_B,"Sulfolactic Acid, 13C3",14.67,2658239,0,965364,-4.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_C,"Sulfolactic Acid, 13C3",14.36,5396620,0,2383043,-4.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_A,"Sulfolactic Acid, 13C3",14.12,6779969,0,2538613,-3.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_B,"Sulfolactic Acid, 13C3",14.52,3804388,0,1579320,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_C,"Sulfolactic Acid, 13C3",14.53,3262569,0,1026814,-3.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_A,"Sulfolactic Acid, 13C3",14.53,2857697,0,852100,-3.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_B,"Sulfolactic Acid, 13C3",14.32,6121312,0,2237799,-3.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_C,"Sulfolactic Acid, 13C3",14.61,2965223,0,1257183,-3.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_A,"Sulfolactic Acid, 13C3",14.63,3603124,0,1237006,-3.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_B,"Sulfolactic Acid, 13C3",14.23,6070249,0,1958542,-3.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_C,"Sulfolactic Acid, 13C3",14.41,7351131,0,2157791,-3.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_A,"Sulfolactic Acid, 13C3",14.53,3136735,0,909268,-3.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_B,"Sulfolactic Acid, 13C3",14.29,7528126,0,3947540,-3.7,Internal Stds_neg
